Protocol,Bytes,Time,Size
quic,107200,1.007143 ,320 
quic,71424,1.023428 ,384 
quic,86016,1.018119 ,384 
quic,83712,1.029167 ,384 
quic,124416,1.009387 ,384 
quic,60672,1.036713 ,384 
quic,76032,1.005669 ,384 
quic,75648,1.041149 ,384 
quic,139008,1.022806 ,384 
quic,60288,1.025145 ,384 
quic,139008,1.005707 ,384 
quic,145152,1.013797 ,448 
quic,128128,1.013265 ,448 
quic,52864,1.010280 ,448 
quic,87360,1.018580 ,448 
quic,121856,1.009403 ,448 
quic,147392,1.011875 ,448 
quic,182784,1.012410 ,448 
quic,106624,1.032728 ,448 
quic,77952,1.029681 ,448 
quic,81088,1.014963 ,448 
quic,100864,1.021506 ,512 
quic,102400,1.013604 ,512 
quic,94720,1.011930 ,512 
quic,97280,1.007412 ,512 
quic,82944,1.006424 ,512 
quic,77312,1.013165 ,512 
quic,74752,1.016634 ,512 
quic,81920,1.009601 ,512 
quic,98304,1.004671 ,512 
quic,64512,1.013869 ,512 
quic,129024,1.093954 ,576 
quic,76032,1.080877 ,576 
quic,94464,1.013231 ,576 
quic,81216,1.021675 ,576 
quic,86976,1.009295 ,576 
quic,67968,1.011191 ,576 
quic,84096,1.013523 ,576 
quic,73152,1.008853 ,576 
quic,73728,1.016947 ,576 
quic,69696,1.014385 ,576 
quic,71040,1.011529 ,640 
quic,108800,1.019546 ,640 
quic,124800,1.012907 ,640 
quic,83200,1.012317 ,640 
quic,96000,1.003791 ,640 
quic,119680,1.011411 ,640 
quic,106880,1.019507 ,640 
quic,68480,1.006045 ,640 
quic,98560,1.009400 ,640 
quic,88960,1.038086 ,640 
quic,77440,1.012046 ,704 
quic,77440,1.015981 ,704 
quic,111936,1.000999 ,704 
quic,122496,1.036446 ,704 
quic,187264,1.018705 ,704 
quic,119680,1.007624 ,704 
quic,99968,1.009018 ,704 
quic,76736,1.012813 ,704 
quic,76736,1.014682 ,704 
quic,86592,1.018752 ,704 
quic,76032,1.016641 ,768 
quic,56832,1.005165 ,768 
quic,96000,1.018853 ,768 
quic,93696,1.014061 ,768 
quic,132864,1.010109 ,768 
quic,110592,1.010376 ,768 
quic,80640,1.011079 ,768 
quic,131328,1.005103 ,768 
quic,79872,1.029189 ,768 
quic,117504,1.007959 ,768 
quic,92352,1.057961 ,832 
quic,89024,1.011935 ,832 
quic,69056,1.017396 ,832 
quic,79872,1.010515 ,832 
quic,110656,1.013208 ,832 
quic,111488,1.011273 ,832 
quic,123136,1.017626 ,832 
quic,96512,1.006852 ,832 
quic,69888,1.008633 ,832 
quic,88192,1.018178 ,832 
quic,94080,1.015857 ,896 
quic,86912,1.018392 ,896 
quic,133504,1.013276 ,896 
quic,92288,1.005978 ,896 
quic,108416,1.016712 ,896 
quic,87808,1.020349 ,896 
quic,96768,1.010847 ,896 
quic,91392,1.009624 ,896 
quic,60032,1.077908 ,896 
quic,70784,1.031754 ,896 
quic,97920,1.018725 ,960 
quic,87360,1.035476 ,960 
quic,132480,1.009546 ,960 
quic,99840,1.010416 ,960 
quic,73920,1.009168 ,960 
quic,69120,1.012579 ,960 
quic,104640,1.008124 ,960 
quic,89280,1.013020 ,960 
quic,58560,1.006921 ,960 
quic,96960,1.011718 ,960 
quic,117760,1.014579 ,1024 
quic,94208,1.008342 ,1024 
quic,81920,1.017276 ,1024 
quic,153600,1.013397 ,1024 
quic,120832,1.012236 ,1024 
quic,102400,1.011901 ,1024 
quic,123904,1.015872 ,1024 
quic,79872,1.023104 ,1024 
quic,94208,1.016466 ,1024 
quic,70656,1.016433 ,1024 
